ACTIVITY_DURATION,ASSIGNED_USER_TK,ACTIVITY_PARENT,ACTIVITY_PARENT_OPS,ACTIVITY_DATE_TK_RAND,RAND
45,8,5221,105,313,2
30,2,5715,186,326,2
15,1,4333,175,251,2
30,1,4360,172,213,2
15,6,3111,163,6,2
15,11,4680,105,281,2
15,16,5832,142,154,2
15,14,4988,119,335,2
15,10,2656,177,145,2
15,13,3575,134,342,2
15,6,3167,181,71,2
15,3,2431,109,353,2
15,3,4660,104,69,2
15,1,5529,165,160,2
15,12,5929,154,141,2
30,16,3822,170,335,2
60,7,6382,146,163,2
15,16,4540,152,358,2
105,1,6037,115,173,2
15,16,2633,158,182,2
15,8,3236,155,228,2
15,9,3068,163,140,2
15,1,4214,172,342,2
15,13,4040,127,206,2
30,3,6727,194,125,2
105,4,3861,180,142,2
15,9,3157,150,117,2
15,13,5976,126,262,2
15,4,4045,155,206,2
15,1,4093,131,4,2
30,10,5401,146,238,2
15,15,5469,148,287,2
15,5,5733,129,200,2
30,7,6478,175,169,2
30,7,2078,165,277,2
15,13,6355,164,260,2
30,13,6029,125,152,2
15,4,5024,185,1,2
15,16,2699,117,103,2
45,7,5594,125,295,2
15,9,6802,131,3,2
30,14,3461,159,73,2
15,4,3736,137,308,2
15,8,2364,102,48,2
60,16,2154,132,259,2
15,3,5450,163,256,2
30,6,2911,116,2,2
30,13,3753,119,103,2
75,14,5606,122,298,2
75,3,2402,112,169,2
15,16,4866,109,265,2
15,6,6773,160,34,2
45,6,4813,158,186,2
30,13,2645,101,2,2
15,9,2235,130,340,2
15,10,2157,132,233,2
15,3,2917,180,312,2
60,10,5478,108,254,2
15,15,2138,149,13,2
15,10,4346,130,200,2
45,3,2985,199,194,2
45,8,3234,188,254,2
30,1,2292,131,22,2
15,16,6527,118,177,2
15,6,3906,102,230,2
45,7,5431,178,273,2
15,5,6568,102,285,2
15,6,2600,181,179,2
30,3,4892,104,35,2
60,12,2383,168,287,2
45,16,3807,159,29,2
15,12,6785,180,12,2
90,8,2606,106,10,2
30,13,3822,124,63,2
75,9,5262,119,125,2
120,10,2040,102,139,2
30,5,3627,170,212,2
15,15,6212,176,98,2
15,8,3477,120,53,2
45,11,6699,109,228,2
15,15,6002,200,299,2
15,4,6857,141,333,2
15,11,2712,119,147,2
15,11,2909,111,164,2
90,9,6132,135,201,2
30,7,4213,158,12,2
45,5,5482,163,190,2
15,10,6331,110,78,2
30,12,6230,197,261,2
15,12,4973,156,158,2
15,14,2395,146,172,2
90,6,2494,141,94,2
15,11,4214,128,169,2
45,10,3409,125,37,2
15,4,2010,180,111,2
45,16,6813,113,91,2
15,12,4612,113,161,2
60,1,6776,120,138,2
30,3,3519,187,53,2
15,8,5871,194,256,2
30,11,3702,176,44,2
45,15,2087,180,100,2
120,4,3830,118,102,2
45,16,4143,109,45,2
30,16,3513,144,31,2
15,13,6048,107,80,2
45,16,5170,117,322,2
15,14,3269,177,359,2
30,2,3378,171,223,2
90,15,5224,188,287,2
15,3,2848,135,306,2
30,11,6292,154,308,2
30,1,4448,177,185,2
45,1,2956,106,269,2
30,15,2199,133,233,2
90,12,4725,130,67,2
15,16,4020,123,123,2
15,12,4404,142,269,2
15,13,3760,130,114,2
30,3,6069,138,130,2
30,1,5835,151,49,2
15,11,6539,181,70,2
60,10,3927,145,253,2
60,3,5541,182,98,2
15,16,5928,159,45,2
15,16,3770,175,288,2
15,7,6956,136,364,2
30,2,8531,275,471,2
30,21,9531,293,603,2
15,5,8375,207,609,2
15,5,9722,233,438,2
15,7,7064,278,615,2
15,6,8841,264,479,2
15,18,8329,325,459,2
15,12,7926,201,606,2
30,1,8305,349,642,2
75,4,7656,321,471,2
75,6,8109,211,704,2
105,21,7044,310,532,2
15,1,7572,292,683,2
15,16,8074,324,490,2
15,9,7999,304,622,2
15,6,7605,299,578,2
15,10,8593,273,583,2
15,17,8237,224,504,2
15,8,8318,292,669,2
15,3,7458,281,721,2
15,21,8448,296,383,2
15,13,9947,303,448,2
30,1,7948,269,434,2
30,21,8819,339,634,2
30,23,7922,274,683,2
45,13,7818,342,702,2
15,23,8396,338,401,2
15,17,7801,239,629,2
15,23,9582,310,404,2
15,15,9963,259,451,2
15,19,7540,348,380,2
15,2,9217,238,588,2
15,14,8737,331,675,2
60,11,7804,266,568,2
15,1,8803,270,406,2
15,19,8958,339,432,2
30,12,7465,279,389,2
15,19,7451,295,459,2
15,17,7101,272,419,2
45,23,8738,342,479,2
15,2,9338,269,437,2
15,14,7496,277,470,2
105,2,7131,296,442,2
15,19,7049,322,523,2
75,18,7740,269,566,2
30,8,9813,318,497,2
45,22,7938,219,410,2
15,2,7165,271,609,2
15,19,8269,274,518,2
30,14,9124,345,455,2
15,3,9270,284,399,2
75,8,9025,259,590,2
30,19,7251,245,601,2
30,18,7743,327,425,2
30,21,7757,232,635,2
45,6,7043,226,534,2
15,16,8603,212,411,2
15,12,7985,225,402,2
45,7,8028,236,427,2
30,7,8651,211,452,2
60,2,9054,347,474,2
45,2,9241,216,531,2
30,5,7586,339,656,2
45,23,9774,299,714,2
15,6,9348,271,695,2
30,18,9638,241,577,2
30,6,7523,294,400,2
15,10,8578,245,619,2
60,23,8137,309,592,2
15,4,8865,295,554,2
30,6,9790,238,541,2
15,22,8140,314,629,2
45,13,9172,230,593,2
30,13,9193,285,412,2
75,23,8332,301,716,2
30,19,7520,270,512,2
15,16,9394,346,540,2
30,15,7981,312,653,2
15,23,8765,253,644,2
15,15,9476,217,675,2
30,22,9576,297,407,2
90,11,9962,257,424,2
45,23,7618,232,535,2
15,6,7828,262,533,2
30,20,9401,282,520,2
30,19,8778,292,643,2
45,10,9638,263,728,2
15,3,10000,236,720,2
45,20,9135,253,384,2
45,15,8080,318,606,2
45,3,9523,320,531,2
45,17,8270,280,409,2
120,5,9182,273,561,2
60,2,8748,281,590,2
30,14,9254,202,604,2
105,12,7828,265,702,2
15,19,9237,279,603,2
45,13,9235,230,404,2
30,15,7320,274,604,2
15,3,9799,223,518,2
45,15,8152,224,573,2
15,7,7268,267,409,2
15,7,7386,265,458,2
15,12,8015,280,481,2
15,16,9523,302,478,2
75,15,7909,347,569,2
15,14,8658,322,640,2
30,14,7871,281,484,2
75,3,8438,292,369,2
15,3,8773,314,717,2
30,2,9955,218,722,2
15,7,9471,219,559,2
15,9,9767,306,489,2
15,8,7057,225,725,2
15,19,8671,297,580,2
30,2,9495,267,575,2
30,5,7934,338,712,2
15,9,9368,285,510,2
60,20,9848,317,490,2
45,4,8383,285,605,2
15,7,7760,349,503,2
30,23,7449,208,523,2
30,6,8237,243,460,2
15,22,9788,234,604,2
75,9,8245,201,534,2
15,20,7469,298,524,2
30,4,8050,349,604,2
15,23,8398,274,619,2
30,19,9330,316,549,2
15,7,7262,233,674,2
15,2,9255,304,659,2
15,21,7931,315,630,2
45,9,9636,229,708,2
120,4,9817,289,605,2
45,5,7547,239,403,2
75,6,9640,219,586,2
15,4,8016,223,703,2
60,5,9007,327,434,2
30,10,9356,334,456,2
75,9,9360,293,423,2
15,5,8484,240,447,2
45,13,8404,293,462,2
15,4,9594,324,724,2
45,22,9220,324,423,2
30,20,7904,287,676,2
30,1,7498,203,371,2
105,9,8426,315,633,2
45,21,7291,268,565,2
75,6,7220,346,405,2
45,23,9133,236,418,2
30,7,9958,309,613,2
15,13,7493,334,434,2
15,13,8999,271,691,2
30,15,9716,302,377,2
15,5,7587,281,628,2
30,3,8356,329,693,2
45,22,7878,270,666,2
15,11,9465,225,568,2
15,14,9667,284,647,2
15,14,8446,223,412,2
45,4,995,42,498,2
15,2,470,18,536,2
120,5,1263,48,339,2
15,2,1573,68,25,2
15,5,1767,54,391,2
45,2,1220,99,688,2
15,8,1357,83,33,2
15,2,649,37,30,2
90,3,124,47,693,2
15,7,456,65,310,2
30,1,1865,63,385,2
15,1,1355,88,622,2
75,7,672,30,614,2
15,4,1142,33,512,2
90,6,1706,3,672,2
60,6,886,54,502,2
60,8,290,66,574,2
30,2,591,22,34,2
15,6,653,40,38,2
15,7,58,2,204,2
30,7,538,89,159,2
15,6,1503,82,2,2
15,6,59,34,246,2
30,3,1631,8,431,2
60,4,601,6,353,2
15,5,1984,74,442,2
60,3,1225,57,728,2
45,7,1461,83,7,2
75,2,1152,23,580,2
30,4,28,93,216,2
60,6,1744,87,360,2
30,8,459,46,658,2
75,8,58,91,426,2
15,8,520,37,621,2
15,2,349,71,311,2
30,1,962,97,86,2
15,2,15,67,560,2
30,1,819,44,82,2
15,8,1108,44,580,2
45,1,868,68,107,2
30,4,388,27,264,2
90,4,366,47,423,2
105,7,201,17,149,2
30,2,1177,16,664,2
75,4,1908,82,609,2
45,4,1531,60,244,2
15,6,487,68,304,2
15,2,169,18,512,2
30,4,755,9,522,2
15,1,1530,6,230,2
45,1,1455,56,145,2
15,2,61,47,424,2
15,2,1137,31,194,2
15,6,1915,60,316,2
30,1,505,97,85,2
15,3,6,15,631,2
30,3,345,26,424,2
75,5,1144,87,486,2
15,7,1757,74,164,2
15,8,244,70,272,2
30,4,841,99,165,2
15,8,1217,94,438,2
30,7,1720,21,599,2
30,2,121,52,395,2
30,6,1664,10,664,2
15,4,1403,98,58,2
15,3,1146,77,362,2
15,5,605,17,508,2
30,1,1751,64,546,2
15,6,309,50,67,2
75,4,1949,52,432,2
30,4,1566,29,549,2
45,6,1878,86,280,2
15,6,553,75,65,2
15,2,300,74,35,2
15,5,1469,46,668,2
15,8,1832,86,200,2
45,6,1696,69,366,2
15,3,1294,28,175,2
45,1,1760,34,487,2
30,4,28,21,176,2
45,7,246,59,463,2
60,3,1138,83,515,2
45,5,1420,31,63,2
15,3,1788,27,171,2
15,7,1023,74,278,2
15,3,1478,93,144,2
30,4,1832,56,508,2
15,2,709,64,633,2
30,3,1985,84,264,2
15,5,800,24,82,2
30,2,1629,58,29,2
90,5,1318,74,422,2
15,2,1723,56,505,2
45,6,509,5,284,2
60,1,16,27,381,2
15,1,600,91,51,2
15,8,1944,19,254,2
15,2,1266,15,658,2
15,4,868,94,217,2
30,8,337,42,641,2
60,1,1432,12,128,2
45,4,1197,16,497,2
75,1,1184,45,401,2
15,2,1994,36,244,2
60,3,969,94,657,2
15,1,1934,9,571,2
15,6,1313,88,595,2
15,6,938,100,45,2
60,5,226,56,193,2
30,7,37,15,469,2
60,3,259,82,442,2
30,7,1352,55,298,2
15,7,1609,40,351,2
60,4,409,63,179,2
15,4,368,95,127,2
30,1,1852,98,518,2
30,4,1045,100,575,2
30,6,734,73,522,2
15,6,217,26,218,2
105,4,858,34,564,2
15,2,1160,13,130,2
15,8,1442,45,518,2
15,7,1936,82,353,2
90,7,1049,100,66,2
15,3,1923,46,66,2
15,6,599,21,436,2
60,6,1788,48,78,2
15,2,1968,47,648,2
30,1,894,62,617,2
90,4,760,69,395,2
30,3,1825,6,489,2
30,5,1658,14,329,2
15,8,315,40,601,2
30,5,750,38,194,2
75,7,390,64,428,2
60,7,1146,57,244,2
15,4,7,28,281,2
15,4,997,43,290,2
60,3,472,18,380,2
90,3,1935,29,715,2
15,16,5319,158,166,2
120,9,4714,134,217,2
30,9,5353,140,154,2
15,1,2550,199,261,2
30,7,4777,141,259,2
15,12,2325,147,240,2
15,1,6532,160,42,2
15,9,5219,131,241,2
120,10,4779,155,207,2
15,15,4600,173,128,2
90,12,3075,107,134,2
75,5,2812,105,170,2
15,16,2723,148,40,2
45,15,4007,153,7,2
15,16,3792,185,93,2
15,7,4780,104,306,2
15,9,2276,113,238,2
15,14,4298,185,47,2
30,6,2842,106,301,2
15,10,3304,129,354,2
120,3,6264,172,90,2
30,9,2153,191,179,2
15,13,3502,109,248,2
45,3,6320,123,152,2
60,6,3924,189,167,2
15,9,2056,150,279,2
60,5,3433,176,228,2
45,10,4417,111,202,2
30,7,6310,168,261,2
45,4,4145,194,30,2
90,13,5050,116,85,2
30,10,5920,160,128,2
15,5,5790,173,169,2
30,6,6291,170,170,2
30,6,3409,137,32,2
15,2,2389,153,176,2
15,1,3446,122,263,2
15,2,6109,132,91,2
15,14,4905,177,131,2
15,8,3709,116,58,2
75,14,6146,151,149,2
120,16,2619,100,124,2
15,8,5697,162,282,2
30,2,4042,142,249,2
60,14,6609,155,126,2
15,2,3690,124,56,2
105,13,2914,191,1,2
15,9,2429,198,70,2
45,7,6924,131,13,2
15,5,5579,147,169,2
75,10,4612,194,61,2
15,1,6226,200,74,2
30,14,6550,157,33,2
15,1,4477,131,222,2
30,4,4860,195,129,2
30,3,4620,175,73,2
15,5,5132,127,339,2
75,16,3922,103,361,2
60,15,5339,178,171,2
15,12,3182,163,27,2
60,16,5322,139,86,2
120,7,6146,200,125,2
15,8,2226,108,233,2
15,6,3434,172,69,2
60,16,6501,108,186,2
30,12,6873,172,80,2
45,11,5233,100,93,2
75,14,6526,107,323,2
15,5,2315,179,131,2
105,9,3554,133,77,2
30,11,2437,149,357,2
15,2,3605,175,253,2
45,13,2904,148,290,2
90,3,3873,175,140,2
60,5,2892,197,50,2
15,10,6680,136,209,2
15,4,6938,199,316,2
30,13,5407,187,117,2
105,13,6502,149,363,2
90,16,6111,124,336,2
60,6,5936,197,227,2
30,9,6139,140,119,2
15,16,4819,188,233,2
15,15,2458,112,10,2
15,6,6774,104,308,2
15,9,4368,164,316,2
60,5,5576,109,216,2
15,14,6223,103,224,2
30,13,3568,165,251,2
120,6,5870,109,91,2
60,11,6036,188,63,2
120,10,5386,138,30,2
15,3,5170,169,325,2
15,3,3624,194,224,2
30,9,3168,186,31,2
60,4,5352,160,207,2
60,13,6453,188,78,2
45,11,4676,182,206,2
75,7,5471,139,272,2
30,11,4038,154,188,2
15,7,5703,111,359,2
45,7,6814,114,288,2
15,3,2977,130,187,2
15,15,2031,129,99,2
45,10,6759,197,270,2
30,6,3636,156,118,2
15,10,6087,184,114,2
15,10,5747,140,283,2
30,6,4746,105,152,2
60,12,2310,119,152,2
30,14,6486,171,134,2
15,5,4796,128,84,2
15,3,3978,163,238,2
45,11,5072,153,164,2
30,16,5713,197,102,2
30,6,6960,104,339,2
30,7,6170,182,100,2
60,10,6037,139,221,2
15,15,5959,173,298,2
45,3,6797,175,41,2
75,8,5870,177,44,2
60,2,4717,199,284,2
15,1,4210,143,202,2
90,9,2402,197,318,2
30,13,3294,158,143,2
15,1,6508,124,178,2
60,16,4189,145,190,2
15,6,4882,131,174,2
15,6,4330,161,253,2
15,13,6981,155,263,2
45,2,4487,108,323,2
15,7,3560,162,53,2
60,4,6413,193,196,2
15,14,5002,153,195,2
15,2,4159,132,305,2
15,6,2499,137,242,2
15,8,3943,160,32,2
15,13,4426,146,120,2
15,7,2402,148,35,2
30,15,3975,148,358,2
15,9,4947,137,235,2
30,2,6133,103,120,2
105,8,3912,181,202,2
30,13,6822,196,311,2
15,7,6639,158,313,2
105,11,3116,118,149,2
75,10,4019,200,56,2
15,14,4579,103,150,2
45,8,2200,113,230,2
15,3,4522,101,95,2
15,7,4547,189,118,2
30,4,2284,189,78,2
15,10,2876,185,144,2
15,9,3342,151,54,2
120,3,3660,162,78,2
15,14,4930,180,292,2
60,7,2000,145,14,2
90,16,6155,168,145,2
60,1,2415,104,47,2
15,15,5830,190,327,2
45,3,4161,120,304,2
45,14,4404,163,177,2
60,5,3022,167,260,2
45,3,2909,170,26,2
15,10,5353,160,301,2
90,8,5889,178,183,2
45,15,2779,159,287,2
30,21,8458,218,512,2
15,22,9830,318,497,2
30,1,7185,338,704,2
15,15,7998,240,547,2
45,23,7116,206,616,2
15,22,7817,296,538,2
15,2,9193,247,581,2
45,21,7493,345,510,2
15,22,8244,346,397,2
15,8,9248,258,690,2
45,15,9388,221,521,2
15,23,9160,287,716,2
15,14,7632,307,573,2
15,6,7461,248,507,2
30,23,7652,297,548,2
30,17,8978,244,464,2
15,7,9267,258,485,2
15,5,8266,259,608,2
15,16,9358,312,628,2
15,5,7949,219,637,2
30,11,7434,333,519,2
15,13,9867,301,453,2
15,5,8668,326,608,2
60,18,9444,272,573,2
30,19,8720,240,466,2
15,7,7068,242,475,2
15,20,8731,343,595,2
90,20,9963,294,449,2
45,14,8371,314,453,2
15,16,9759,310,673,2
30,23,8573,249,535,2
30,2,8711,264,565,2
75,11,9981,293,507,2
30,20,9706,230,719,2
15,3,7000,246,628,2
105,22,8879,275,561,2
60,18,8315,239,570,2
15,12,8957,259,655,2
90,4,8397,294,650,2
15,10,8720,288,689,2
15,18,9440,234,645,2
30,12,9088,320,577,2
45,12,9786,220,600,2
75,19,9257,205,680,2
45,3,8423,227,545,2
15,10,8065,246,676,2
15,10,8616,290,709,2
30,11,9610,215,720,2
105,7,9340,212,671,2
30,21,7426,228,640,2
60,6,8500,295,716,2
15,8,7533,331,670,2
15,6,9232,300,567,2
30,16,9636,302,512,2
30,19,9655,271,492,2
30,17,9844,267,625,2
105,12,8164,232,440,2
30,11,8263,286,659,2
30,2,7016,266,523,2
15,21,7566,268,376,2
15,15,9464,317,627,2
45,5,8841,255,483,2
30,9,8168,325,431,2
15,5,7469,215,729,2
15,15,9990,280,617,2
15,3,9586,211,442,2
45,16,7682,326,502,2
15,11,8228,200,449,2
15,1,8930,236,708,2
45,22,7125,291,628,2
30,18,8955,257,380,2
45,5,9286,306,658,2
15,18,8050,246,452,2
75,16,7994,212,533,2
75,10,9638,277,371,2
15,8,8776,285,636,2
30,9,8541,232,484,2
15,16,9811,267,418,2
15,4,7341,264,665,2
15,21,7933,285,607,2
15,1,9849,209,636,2
30,12,7100,318,688,2
30,11,9076,308,427,2
30,4,9613,301,715,2
15,13,9668,207,573,2
15,6,9802,335,533,2
15,20,8369,284,585,2
30,12,9945,268,413,2
15,13,7683,322,515,2
45,19,7161,329,547,2
45,1,7670,342,693,2
30,19,7783,226,596,2
15,3,9573,209,564,2
30,2,9938,305,383,2
15,17,8508,342,535,2
75,1,8906,234,689,2
15,13,9909,255,687,2
15,16,8016,348,641,2
30,8,8089,340,402,2
60,8,7907,255,695,2
15,20,7747,310,596,2
30,14,8663,306,397,2
30,17,9965,338,568,2
60,12,9701,328,616,2
30,6,7023,212,727,2
30,23,9123,217,436,2
15,11,9519,337,646,2
30,1,8518,299,652,2
30,16,7436,296,532,2
30,18,7519,314,632,2
60,2,8458,347,523,2
30,15,8196,330,563,2
60,7,8315,213,478,2
45,10,9612,350,646,2
15,4,7730,323,401,2
15,5,7902,307,633,2
60,15,7516,301,482,2
60,13,8155,264,633,2
120,22,9421,210,474,2
15,2,9682,347,672,2
45,21,8437,274,677,2
60,2,8164,223,407,2
15,4,9927,329,636,2
45,3,8549,259,675,2
60,17,7494,245,397,2
30,8,8051,257,515,2
30,9,7558,232,709,2
15,9,7772,238,510,2
15,10,7681,332,382,2
15,18,7974,265,401,2
45,5,7002,342,483,2
75,21,7635,320,680,2
45,3,7874,325,395,2
30,2,8328,249,629,2
15,11,9249,338,704,2
30,5,9369,332,441,2
30,23,8294,246,589,2
30,2,7281,234,366,2
15,4,7144,205,544,2
30,2,9131,288,490,2
90,9,9216,255,495,2
15,8,9663,296,599,2
120,2,9089,281,495,2
15,2,9651,201,380,2
45,6,7756,282,518,2
45,20,8532,345,587,2
30,22,9822,284,435,2
30,12,8123,281,726,2
15,16,7514,264,513,2
30,22,9746,326,439,2
45,2,8542,278,557,2
15,7,8550,233,561,2
15,1,9829,244,727,2
15,8,9551,223,686,2
105,9,7061,321,452,2
30,15,9433,226,573,2
15,21,9771,205,507,2
15,3,7912,241,438,2
30,20,9356,311,481,2
15,17,7731,296,555,2
15,13,7564,289,665,2
30,5,9697,209,454,2
45,14,8736,284,626,2
15,19,7467,245,720,2
30,16,8482,233,485,2
30,7,43,79,158,2
30,6,1440,51,696,2
60,5,1132,22,84,2
15,7,1949,5,8,2
15,6,1675,61,477,2
60,7,1840,66,67,2
15,1,1082,56,646,2
15,6,487,96,657,2
15,2,368,15,212,2
15,1,931,100,677,2
15,4,390,92,43,2
90,6,399,76,565,2
30,6,1042,24,176,2
15,2,1954,39,256,2
15,8,915,74,111,2
30,3,634,50,56,2
15,8,710,6,412,2
45,1,1035,99,137,2
90,2,165,74,689,2
15,8,1241,12,678,2
15,6,1619,72,125,2
15,7,149,30,356,2
15,6,1774,35,215,2
15,6,1515,11,264,2
15,8,1352,55,255,2
15,3,1219,37,124,2
15,6,1138,17,315,2
15,5,106,82,283,2
15,7,158,92,62,2
30,2,237,93,513,2
45,6,1465,15,601,2
30,7,1778,44,267,2
30,7,212,53,671,2
15,1,1966,41,698,2
45,6,871,19,627,2
15,5,303,98,137,2
15,8,1316,1,517,2
60,6,1437,37,596,2
15,2,537,59,241,2
120,6,1148,54,389,2
90,4,1687,69,607,2
75,3,1651,96,613,2
15,6,1111,66,134,2
15,2,1825,58,688,2
60,1,48,17,691,2
15,3,836,21,442,2
30,5,1858,87,404,2
30,3,1632,65,109,2
90,5,152,42,524,2
15,8,1266,74,551,2
15,1,1145,62,435,2
15,8,914,70,467,2
15,6,951,37,346,2
15,2,890,3,415,2
15,2,1071,19,73,2
15,2,729,55,523,2
30,6,1722,65,194,2
15,4,438,3,389,2
15,1,242,75,700,2
15,2,1475,15,450,2
15,7,1230,78,125,2
15,7,1522,24,279,2
30,1,391,29,586,2
15,1,1961,74,311,2
15,4,1111,51,248,2
15,7,1399,55,566,2
30,5,552,38,639,2
45,3,1500,63,165,2
30,2,377,46,726,2
15,6,951,26,54,2
45,5,1618,88,228,2
75,8,116,21,519,2
15,3,314,11,400,2
15,1,1825,39,248,2
15,4,642,97,30,2
30,1,851,86,237,2
30,6,538,82,579,2
15,1,1156,70,262,2
90,6,1,53,267,2
15,3,1509,82,689,2
45,1,1160,54,224,2
15,1,597,25,260,2
15,2,718,55,593,2
45,4,1317,73,357,2
15,1,1617,68,654,2
15,3,1810,86,20,2
30,6,303,89,434,2
60,5,1246,96,583,2
15,4,576,8,585,2
15,1,1332,71,442,2
75,3,948,2,465,2
15,1,12,14,688,2
15,2,1045,17,201,2
15,8,476,4,697,2
15,5,443,38,239,2
15,8,1632,76,187,2
15,8,1356,19,124,2
30,7,1863,77,352,2
15,4,1880,65,443,2
90,5,52,47,153,2
60,2,1434,85,70,2
30,5,411,64,91,2
30,4,325,98,363,2
90,3,152,44,247,2
30,1,1746,75,298,2
30,7,1660,3,81,2
15,3,307,44,458,2
15,3,1449,90,582,2
30,2,1904,20,558,2
30,6,1841,12,189,2
75,2,957,30,81,2
15,2,667,86,688,2
45,8,1226,75,462,2
30,5,1929,79,69,2
15,8,1301,35,371,2
15,4,527,70,177,2
15,3,1713,7,637,2
90,7,365,12,542,2
15,3,661,8,724,2
30,8,1084,56,688,2
30,5,166,13,207,2
15,2,512,33,345,2
90,7,82,54,41,2
15,8,1797,80,268,2
30,2,956,99,430,2
30,1,186,62,210,2
30,7,931,52,39,2
60,5,1787,32,176,2
75,3,1101,13,82,2
120,1,1798,84,449,2
30,8,209,11,273,2
45,7,476,61,440,2
15,3,1522,57,155,2
90,6,1842,12,650,2
15,5,1012,54,708,2
15,8,1581,86,716,2
15,7,1690,19,237,2
45,7,1429,73,228,2
30,7,1614,9,666,2
120,1,456,94,35,2
90,5,609,48,527,2
90,5,466,95,414,2
30,2,1453,43,259,2
45,5,417,76,587,2
60,2,329,8,430,2
30,6,1883,52,89,2
120,4,808,52,462,2
30,8,254,58,692,2
15,1,822,30,726,2
60,4,1785,10,262,2
15,7,74,94,659,2
15,5,1999,34,125,2
120,1,1978,38,113,2
15,7,67,92,461,2
15,5,1219,70,264,2
15,7,1807,5,302,2
15,5,1660,24,449,2
120,6,1057,31,290,2
15,8,1999,25,685,2
15,5,158,86,449,2
60,6,606,69,603,2
45,4,1977,9,264,2
60,2,1969,5,445,2
15,6,794,100,680,2
15,4,416,64,643,2
120,6,327,73,84,2
15,1,1348,48,174,2
30,2,773,91,335,2
15,6,1156,11,256,2
30,11,6432,168,265,2
30,11,4374,200,55,2
120,14,4237,167,43,2
15,7,3571,156,14,2
45,11,5220,147,160,2
15,12,2317,188,307,2
15,9,2197,176,265,2
75,1,5064,158,320,2
15,9,4651,149,177,2
60,16,5889,136,13,2
60,9,4287,100,127,2
120,15,5144,172,293,2
15,16,2357,177,10,2
60,2,2596,130,320,2
45,16,3006,162,288,2
30,10,2244,167,213,2
15,4,5596,138,183,2
15,8,2716,173,181,2
30,4,4722,107,16,2
15,1,3132,100,307,2
15,2,5480,178,46,2
15,9,2900,199,142,2
75,16,6159,173,146,2
30,4,4900,129,272,2
15,1,5761,159,150,2
15,7,3359,104,129,2
60,6,2521,196,254,2
15,10,2480,188,336,2
60,8,3241,115,61,2
15,9,5507,192,134,2
15,7,6298,142,284,2
45,1,2541,119,181,2
75,5,4957,112,335,2
60,9,3452,165,158,2
120,10,2282,154,105,2
30,11,2030,131,175,2
45,2,4213,198,202,2
15,3,4433,148,201,2
15,15,5850,108,273,2
60,3,4968,137,208,2
15,5,6486,130,308,2
30,5,5956,127,277,2
60,13,4008,109,306,2
75,13,3121,147,127,2
60,9,3990,135,258,2
15,3,2540,121,8,2
15,14,6741,106,315,2
60,11,6704,143,268,2
15,7,5825,125,111,2
30,3,4469,156,260,2
15,5,3741,102,198,2
15,2,6011,122,362,2
15,9,5766,198,351,2
30,5,4591,174,345,2
75,10,5255,162,127,2
15,2,4326,167,86,2
15,1,3004,158,129,2
60,13,5537,120,7,2
30,15,3819,117,90,2
60,5,3076,173,149,2
30,1,6523,126,226,2
15,7,4184,130,52,2
30,9,6475,177,264,2
15,5,4134,117,300,2
15,11,5641,141,69,2
45,6,6254,136,174,2
15,1,3014,118,147,2
15,16,4294,167,162,2
15,1,3440,175,291,2
15,9,3091,169,206,2
45,13,4631,176,266,2
45,14,2606,148,50,2
75,10,2026,188,274,2
15,9,6223,118,11,2
60,14,3727,194,263,2
15,14,2978,178,4,2
60,11,6141,181,261,2
60,15,5489,157,146,2
15,11,3920,163,244,2
30,4,2113,133,349,2
15,6,2576,137,77,2
30,13,5835,189,168,2
15,11,6675,123,197,2
45,5,5131,115,74,2
15,1,5795,186,4,2
15,15,2062,110,327,2
30,4,2392,129,2,2
15,15,2662,134,266,2
60,2,5265,124,279,2
15,5,5595,190,125,2
15,15,5954,111,110,2
45,1,6266,129,246,2
30,16,2736,141,168,2
30,5,2407,177,262,2
15,2,2278,168,251,2
30,1,2225,102,286,2
15,12,4279,116,52,2
30,10,3619,197,308,2
15,11,5565,168,283,2
30,1,2031,122,222,2
60,1,4437,155,43,2
30,10,2016,153,92,2
120,5,6906,127,239,2
15,15,3905,123,165,2
75,14,5603,161,282,2
15,5,5494,115,94,2
15,15,3676,197,173,2
60,5,3868,158,103,2
15,11,6509,167,278,2
15,14,5273,189,142,2
120,11,3355,122,243,2
45,1,3212,145,280,2
120,6,3162,129,154,2
90,5,3158,197,2,2
90,11,5858,131,244,2
15,13,5112,193,22,2
15,13,3799,173,33,2
75,16,2228,115,189,2
120,15,6743,190,104,2
75,6,4673,200,120,2
15,2,4604,169,35,2
15,14,6590,137,26,2
15,13,4782,136,255,2
15,4,2671,129,198,2
15,3,4950,195,15,2
75,11,4113,157,258,2
60,16,2013,159,299,2
15,14,2156,175,309,2
15,2,5988,163,302,2
30,7,5060,121,139,2
45,3,5104,197,81,2
15,1,5195,195,155,2
30,4,6196,114,355,2
15,13,2475,126,120,2
60,1,4859,117,111,2
15,10,5903,106,105,2
30,8,4012,153,202,2
120,3,3554,148,289,2
30,16,3904,188,60,2
15,8,4365,194,24,2
15,5,2615,155,256,2
120,3,5728,172,7,2
15,4,3114,192,269,2
30,13,6624,196,192,2
60,6,5342,168,286,2
15,14,4450,130,9,2
60,16,6225,128,39,2
30,11,3007,149,265,2
45,11,3343,119,198,2
90,4,4263,176,153,2
30,12,2572,106,22,2
30,9,4752,181,262,2
15,11,4410,176,147,2
