PRODUCT_TK,VERSION,DATE_FROM,DATE_TO,PRODUCT_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_DELETED,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_TYPE,PRODUCT_UNIT_COST,PRODUCT_CURRENCY_ID,PRODUCT_UNIT_PRICE,PRODUCT_URL,PRODUCT_IMAGE,PRODUCT_CATEGORY_ID,PRODUCT_CATEGORY_NAME,PRODUCT_CATEGORY_DESCRIPTION,PRODUCT_CATEGORY_DELETED
1381,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1381,Sunset 60 Watt Lightbulb,Not Set,No,56587154269,56587154269,Not Set,1.953,N/A,2.17,Not Set,Not Set,80,Electrical,Not Set,0
1382,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1382,Sunset Plastic Forks,Not Set,No,90830605626,90830605626,Not Set,1.017,N/A,1.13,Not Set,Not Set,56,Plastic Products,Not Set,0
1383,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1383,Sunset Plastic Spoons,Not Set,No,81217407584,81217407584,Not Set,2.331,N/A,2.59,Not Set,Not Set,56,Plastic Products,Not Set,0
1384,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1384,Sunset Plastic Knives,Not Set,No,84698625206,84698625206,Not Set,2.313,N/A,2.57,Not Set,Not Set,56,Plastic Products,Not Set,0
1385,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1385,Sunset C-Size Batteries,Not Set,No,20421063303,20421063303,Not Set,2.16,N/A,2.4,Not Set,Not Set,101,Electrical,Not Set,0
1386,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1386,Sunset 100 Watt Lightbulb,Not Set,No,83140047192,83140047192,Not Set,1.476,N/A,1.64,Not Set,Not Set,80,Electrical,Not Set,0
1387,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1387,Sunset AAA-Size Batteries,Not Set,No,12002381682,12002381682,Not Set,3.141,N/A,3.49,Not Set,Not Set,101,Electrical,Not Set,0
1388,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1388,Sunset Paper Plates,Not Set,No,20057001709,20057001709,Not Set,1.575,N/A,1.75,Not Set,Not Set,55,Paper Products,Not Set,0
1389,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1389,Sunset Paper Cups,Not Set,No,63037931323,63037931323,Not Set,2.367,N/A,2.63,Not Set,Not Set,55,Paper Products,Not Set,0
1390,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1390,Sunset 75 Watt Lightbulb,Not Set,No,40330317616,40330317616,Not Set,1.719,N/A,1.91,Not Set,Not Set,80,Electrical,Not Set,0
1391,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1391,Sunset Toilet Bowl Cleaner,Not Set,No,63766054511,63766054511,Not Set,1.044,N/A,1.16,Not Set,Not Set,22,Cleaning Supplies,Not Set,0
1392,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1392,Sunset Counter Cleaner,Not Set,No,10296207070,10296207070,Not Set,0.747,N/A,0.83,Not Set,Not Set,22,Cleaning Supplies,Not Set,0
1393,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1393,Sunset Glass Cleaner,Not Set,No,26871840357,26871840357,Not Set,1.665,N/A,1.85,Not Set,Not Set,22,Cleaning Supplies,Not Set,0
1394,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1394,Sunset 25 Watt Lightbulb,Not Set,No,32639759182,32639759182,Not Set,2.277,N/A,2.53,Not Set,Not Set,80,Electrical,Not Set,0
1395,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1395,Sunset AA-Size Batteries,Not Set,No,84551028609,84551028609,Not Set,2.655,N/A,2.95,Not Set,Not Set,101,Electrical,Not Set,0
1396,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1396,Sunset D-Size Batteries,Not Set,No,59556713700,59556713700,Not Set,2.385,N/A,2.65,Not Set,Not Set,101,Electrical,Not Set,0
1397,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1397,Sunset Paper Towels,Not Set,No,45586578249,45586578249,Not Set,1.287,N/A,1.43,Not Set,Not Set,18,Paper Products,Not Set,0
1398,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1398,Sunset Soft Napkins,Not Set,No,79830029606,79830029606,Not Set,2.835,N/A,3.15,Not Set,Not Set,18,Paper Products,Not Set,0
1399,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1399,Sunset Scented Tissue,Not Set,No,70216831564,70216831564,Not Set,1.602,N/A,1.78,Not Set,Not Set,18,Paper Products,Not Set,0
1400,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1400,Sunset Toilet Paper,Not Set,No,49795919060,49795919060,Not Set,0.774,N/A,0.86,Not Set,Not Set,18,Paper Products,Not Set,0
1401,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1401,Sunset Tissues,Not Set,No,99420487284,99420487284,Not Set,1.431,N/A,1.59,Not Set,Not Set,18,Paper Products,Not Set,0
1402,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1402,Sunset Scented Toilet Tissue,Not Set,No,72139471173,72139471173,Not Set,2.331,N/A,2.59,Not Set,Not Set,18,Paper Products,Not Set,0
1403,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1403,Sunset Room Freshener,Not Set,No,67099675536,67099675536,Not Set,2.196,N/A,2.44,Not Set,Not Set,20,Cleaning Supplies,Not Set,0
1404,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1404,Sunset Frying Pan,Not Set,No,99056425690,99056425690,Not Set,2.439,N/A,2.71,Not Set,Not Set,40,Kitchen Products,Not Set,0
1405,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1405,Sunset Copper Cleaner,Not Set,No,63254396319,63254396319,Not Set,0.801,N/A,0.89,Not Set,Not Set,87,Kitchen Products,Not Set,0
1406,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1406,Sunset Bees Wax Candles,Not Set,No,29329741597,29329741597,Not Set,0.504,N/A,0.56,Not Set,Not Set,47,Candles,Not Set,0
1407,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1407,Sunset Silver Cleaner,Not Set,No,52765478491,52765478491,Not Set,0.567,N/A,0.63,Not Set,Not Set,87,Kitchen Products,Not Set,0
1408,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1408,Sunset Copper Pot Scrubber,Not Set,No,89295631051,89295631051,Not Set,2.385,N/A,2.65,Not Set,Not Set,86,Kitchen Products,Not Set,0
1409,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1409,Sunset Economy Toilet Brush,Not Set,No,15871264338,15871264338,Not Set,0.477,N/A,0.53,Not Set,Not Set,85,Bathroom Products,Not Set,0
1410,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1410,Sunset Scissors,Not Set,No,21639183163,21639183163,Not Set,1.548,N/A,1.72,Not Set,Not Set,41,Hardware,Not Set,0
1411,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1411,Sunset Large Sponge,Not Set,No,73550452589,73550452589,Not Set,1.71,N/A,1.9,Not Set,Not Set,42,Kitchen Products,Not Set,0
1412,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1412,Sunset Screw Driver,Not Set,No,48556137681,48556137681,Not Set,1.647,N/A,1.83,Not Set,Not Set,41,Hardware,Not Set,0
1413,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1413,Gerolli Extra Lean Hamburger,Not Set,No,69705173373,69705173373,Not Set,3.042,N/A,3.38,Not Set,Not Set,65,Meat,Not Set,0
1414,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1414,Gerolli Seasoned Hamburger,Not Set,No,13948624730,13948624730,Not Set,1.206,N/A,1.34,Not Set,Not Set,65,Meat,Not Set,0
1415,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1415,Gauss Monthly Sports Magazine,Not Set,No,83909401297,83909401297,Not Set,3.42,N/A,3.8,Not Set,Not Set,104,Magazines,Not Set,0
1416,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1416,Gauss Monthly Auto Magazine,Not Set,No,63488488793,63488488793,Not Set,2.502,N/A,2.78,Not Set,Not Set,108,Magazines,Not Set,0
1417,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1417,Gauss Monthly Computer Magazine,Not Set,No,23113057017,23113057017,Not Set,3.249,N/A,3.61,Not Set,Not Set,107,Magazines,Not Set,0
1418,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1418,Gauss Monthly Home Magazine,Not Set,No,85832040905,85832040905,Not Set,1.449,N/A,1.61,Not Set,Not Set,105,Magazines,Not Set,0
1419,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1419,Gauss Monthly Fashion Magazine,Not Set,No,80792245268,80792245268,Not Set,0.747,N/A,0.83,Not Set,Not Set,106,Magazines,Not Set,0
1420,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1420,Hermanos Summer Squash,Not Set,No,22748995423,22748995423,Not Set,1.557,N/A,1.73,Not Set,Not Set,61,Vegetables,Not Set,0
1421,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1421,Hermanos Corn on the Cob,Not Set,No,76946966052,76946966052,Not Set,2.556,N/A,2.84,Not Set,Not Set,61,Vegetables,Not Set,0
1422,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1422,Hermanos Asparagus,Not Set,No,78141482472,78141482472,Not Set,2.007,N/A,2.23,Not Set,Not Set,61,Vegetables,Not Set,0
1423,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1423,Hermanos Sweet Peas,Not Set,No,42555918097,42555918097,Not Set,2.133,N/A,2.37,Not Set,Not Set,61,Vegetables,Not Set,0
1424,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1424,Hermanos New Potatos,Not Set,No,79086070656,79086070656,Not Set,3.519,N/A,3.91,Not Set,Not Set,61,Vegetables,Not Set,0
1425,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1425,Hermanos Beets,Not Set,No,95661703944,95661703944,Not Set,1.962,N/A,2.18,Not Set,Not Set,61,Vegetables,Not Set,0
1426,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1426,Hermanos Prepared Salad,Not Set,No,11429622769,11429622769,Not Set,3.366,N/A,3.74,Not Set,Not Set,61,Vegetables,Not Set,0
1427,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1427,Hermanos Onions,Not Set,No,63340892195,63340892195,Not Set,2.943,N/A,3.27,Not Set,Not Set,61,Vegetables,Not Set,0
1428,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1428,Hermanos Green Pepper,Not Set,No,38346577286,38346577286,Not Set,3.474,N/A,3.86,Not Set,Not Set,61,Vegetables,Not Set,0
1429,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1429,Hermanos Shitake Mushrooms,Not Set,No,59495612978,59495612978,Not Set,2.16,N/A,2.4,Not Set,Not Set,61,Vegetables,Not Set,0
1430,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1430,Hermanos Lettuce,Not Set,No,93739064335,93739064335,Not Set,3.024,N/A,3.36,Not Set,Not Set,61,Vegetables,Not Set,0
1431,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1431,Hermanos Elephant Garlic,Not Set,No,84125866293,84125866293,Not Set,2.538,N/A,2.82,Not Set,Not Set,61,Vegetables,Not Set,0
1432,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1432,Hermanos Red Pepper,Not Set,No,52487912774,52487912774,Not Set,1.62,N/A,1.8,Not Set,Not Set,61,Vegetables,Not Set,0
1433,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1433,Hermanos Garlic,Not Set,No,12112480998,12112480998,Not Set,2.367,N/A,2.63,Not Set,Not Set,61,Vegetables,Not Set,0
1434,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1434,Hermanos Potatos,Not Set,No,74831464886,74831464886,Not Set,0.837,N/A,0.93,Not Set,Not Set,61,Vegetables,Not Set,0
1435,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1435,Hermanos Cauliflower,Not Set,No,69791669249,69791669249,Not Set,2.448,N/A,2.72,Not Set,Not Set,61,Vegetables,Not Set,0
1436,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1436,Hermanos Tomatos,Not Set,No,11748419404,11748419404,Not Set,0.828,N/A,0.92,Not Set,Not Set,61,Vegetables,Not Set,0
1437,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1437,Hermanos Mushrooms,Not Set,No,65946390032,65946390032,Not Set,1.566,N/A,1.74,Not Set,Not Set,61,Vegetables,Not Set,0
1438,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1438,Hermanos Baby Onion,Not Set,No,43238776326,43238776326,Not Set,1.233,N/A,1.37,Not Set,Not Set,61,Vegetables,Not Set,0
1439,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1439,Hermanos Dried Mushrooms,Not Set,No,90576643347,90576643347,Not Set,1.35,N/A,1.5,Not Set,Not Set,61,Vegetables,Not Set,0
1440,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1440,Hermanos Fresh Lima Beans,Not Set,No,37106795907,37106795907,Not Set,2.529,N/A,2.81,Not Set,Not Set,61,Vegetables,Not Set,0
1441,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1441,Hermanos Squash,Not Set,No,83193079829,83193079829,Not Set,1.179,N/A,1.31,Not Set,Not Set,61,Vegetables,Not Set,0
1442,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1442,Hermanos Limes,Not Set,No,88960998654,88960998654,Not Set,1.476,N/A,1.64,Not Set,Not Set,99,Fruit,Not Set,0
1443,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1443,Hermanos Firm Tofu,Not Set,No,74774398207,74774398207,Not Set,1.953,N/A,2.17,Not Set,Not Set,67,Packaged Vegetables,Not Set,0
1444,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1444,Hermanos Almonds,Not Set,No,49780083298,49780083298,Not Set,1.584,N/A,1.76,Not Set,Not Set,1,Specialty,Not Set,0
1445,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1445,Hermanos Macintosh Apples,Not Set,No,70929118990,70929118990,Not Set,0.666,N/A,0.74,Not Set,Not Set,99,Fruit,Not Set,0
1446,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1446,Hermanos Golden Delcious Apples,Not Set,No,81270440220,81270440220,Not Set,1.134,N/A,1.26,Not Set,Not Set,99,Fruit,Not Set,0
1447,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1447,Hermanos Red Delcious Apples,Not Set,No,71657242178,71657242178,Not Set,2.664,N/A,2.96,Not Set,Not Set,99,Fruit,Not Set,0
1448,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1448,Hermanos Lemons,Not Set,No,75138459801,75138459801,Not Set,3.546,N/A,3.94,Not Set,Not Set,99,Fruit,Not Set,0
1449,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1449,Hermanos Fancy Plums,Not Set,No,34763028025,34763028025,Not Set,0.783,N/A,0.87,Not Set,Not Set,99,Fruit,Not Set,0
1450,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1450,Hermanos Plums,Not Set,No,62362840771,62362840771,Not Set,2.493,N/A,2.77,Not Set,Not Set,99,Fruit,Not Set,0
1451,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1451,Hermanos Peaches,Not Set,No,81225175261,81225175261,Not Set,1.458,N/A,1.62,Not Set,Not Set,99,Fruit,Not Set,0
1452,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1452,Hermanos Broccoli,Not Set,No,23181925415,23181925415,Not Set,2.601,N/A,2.89,Not Set,Not Set,61,Vegetables,Not Set,0
1453,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1453,Hermanos Mandarin Oranges,Not Set,No,77379896044,77379896044,Not Set,2.799,N/A,3.11,Not Set,Not Set,99,Fruit,Not Set,0
1454,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1454,Hermanos Mixed Nuts,Not Set,No,54672282338,54672282338,Not Set,3.051,N/A,3.39,Not Set,Not Set,1,Specialty,Not Set,0
1455,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1455,Hermanos Canned Peanuts,Not Set,No,12010149359,12010149359,Not Set,2.277,N/A,2.53,Not Set,Not Set,1,Specialty,Not Set,0
1456,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1456,Hermanos Sweet Onion,Not Set,No,48540301918,48540301918,Not Set,1.647,N/A,1.83,Not Set,Not Set,61,Vegetables,Not Set,0
1457,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1457,Hermanos Cantelope,Not Set,No,41213805079,41213805079,Not Set,3.006,N/A,3.34,Not Set,Not Set,99,Fruit,Not Set,0
1458,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1458,Hermanos Honey Dew,Not Set,No,77696750760,77696750760,Not Set,2.61,N/A,2.9,Not Set,Not Set,99,Fruit,Not Set,0
1459,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1459,Hermanos Fuji Apples,Not Set,No,63510150313,63510150313,Not Set,1.287,N/A,1.43,Not Set,Not Set,99,Fruit,Not Set,0
1460,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1460,Hermanos Walnuts,Not Set,No,14613705277,14613705277,Not Set,1.917,N/A,2.13,Not Set,Not Set,1,Specialty,Not Set,0
1461,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1461,Hermanos Oranges,Not Set,No,59664871096,59664871096,Not Set,2.304,N/A,2.56,Not Set,Not Set,99,Fruit,Not Set,0
1462,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1462,Hermanos Tangerines,Not Set,No,70006192326,70006192326,Not Set,0.657,N/A,0.73,Not Set,Not Set,99,Fruit,Not Set,0
1463,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1463,Hermanos Party Nuts,Not Set,No,60392994284,60392994284,Not Set,1.782,N/A,1.98,Not Set,Not Set,1,Specialty,Not Set,0
1464,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1464,Amigo Lox,Not Set,No,63874211907,63874211907,Not Set,2.664,N/A,2.96,Not Set,Not Set,24,Seafood,Not Set,0
1465,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1465,Amigo Scallops,Not Set,No,23498780131,23498780131,Not Set,2.511,N/A,2.79,Not Set,Not Set,2,Seafood,Not Set,0
1466,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1466,Fort West Low Fat Cookies,Not Set,No,62315633893,62315633893,Not Set,1.62,N/A,1.8,Not Set,Not Set,45,Snack Foods,Not Set,0
1467,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1467,Fort West BBQ Potato Chips,Not Set,No,81177968382,81177968382,Not Set,3.492,N/A,3.88,Not Set,Not Set,12,Snack Foods,Not Set,0
1468,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1468,Fort West Corn Chips,Not Set,No,78015547394,78015547394,Not Set,1.134,N/A,1.26,Not Set,Not Set,12,Snack Foods,Not Set,0
1469,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1469,Fort West Low Fat BBQ Chips,Not Set,No,66115648150,66115648150,Not Set,1.917,N/A,2.13,Not Set,Not Set,12,Snack Foods,Not Set,0
1470,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1470,Fort West Sugar Cookies,Not Set,No,43408034443,43408034443,Not Set,2.169,N/A,2.41,Not Set,Not Set,45,Snack Foods,Not Set,0
1471,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1471,Fort West Chocolate Chip Cookies,Not Set,No,90745901465,90745901465,Not Set,1.395,N/A,1.55,Not Set,Not Set,45,Snack Foods,Not Set,0
1472,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1472,Fort West Fudge Cookies,Not Set,No,37276054024,37276054024,Not Set,1.98,N/A,2.2,Not Set,Not Set,45,Snack Foods,Not Set,0
1473,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1473,Fort West Fudge Brownies,Not Set,No,29949557185,29949557185,Not Set,2.124,N/A,2.36,Not Set,Not Set,45,Snack Foods,Not Set,0
1474,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1474,Fort West Potato Chips,Not Set,No,35717476010,35717476010,Not Set,1.935,N/A,2.15,Not Set,Not Set,12,Snack Foods,Not Set,0
1475,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1475,Fort West Lemon Cookies,Not Set,No,87628745436,87628745436,Not Set,3.204,N/A,3.56,Not Set,Not Set,45,Snack Foods,Not Set,0
1476,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1476,Fort West Graham Crackers,Not Set,No,93613129258,93613129258,Not Set,2.034,N/A,2.26,Not Set,Not Set,45,Snack Foods,Not Set,0
1477,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1477,Fort West Cheese Crackers,Not Set,No,24762164950,24762164950,Not Set,2.43,N/A,2.7,Not Set,Not Set,82,Snack Foods,Not Set,0
1478,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1478,Fort West Buttered Popcorn,Not Set,No,59005616307,59005616307,Not Set,2.394,N/A,2.66,Not Set,Not Set,54,Snack Foods,Not Set,0
1479,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1479,Fort West No Salt Popcorn,Not Set,No,49392418265,49392418265,Not Set,1.314,N/A,1.46,Not Set,Not Set,54,Snack Foods,Not Set,0
1480,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1480,Fort West Low Fat Popcorn,Not Set,No,52873635888,52873635888,Not Set,1.296,N/A,1.44,Not Set,Not Set,54,Snack Foods,Not Set,0
1481,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1481,Fort West Salsa Dip,Not Set,No,12498204112,12498204112,Not Set,1.737,N/A,1.93,Not Set,Not Set,83,Snack Foods,Not Set,0
1482,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1482,Fort West Avocado Dip,Not Set,No,51315057873,51315057873,Not Set,0.54,N/A,0.6,Not Set,Not Set,83,Snack Foods,Not Set,0
1483,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1483,Fort West Salted Pretzels,Not Set,No,70177392363,70177392363,Not Set,1.917,N/A,2.13,Not Set,Not Set,46,Snack Foods,Not Set,0
1484,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1484,Fort West Cheese Dip,Not Set,No,78232012391,78232012391,Not Set,0.594,N/A,0.66,Not Set,Not Set,83,Snack Foods,Not Set,0
1485,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1485,Fort West Fondue Mix,Not Set,No,55115072131,55115072131,Not Set,1.35,N/A,1.5,Not Set,Not Set,83,Snack Foods,Not Set,0
1486,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1486,Fort West Mini Donuts,Not Set,No,32407458424,32407458424,Not Set,1.602,N/A,1.78,Not Set,Not Set,84,Snack Foods,Not Set,0
1487,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1487,Fort West Beef Jerky,Not Set,No,79745325446,79745325446,Not Set,0.855,N/A,0.95,Not Set,Not Set,17,Snack Foods,Not Set,0
1488,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1488,Fort West Chocolate Donuts,Not Set,No,26275478005,26275478005,Not Set,2.106,N/A,2.34,Not Set,Not Set,84,Snack Foods,Not Set,0
1489,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1489,Fort West Low Fat Chips,Not Set,No,18948981165,18948981165,Not Set,1.557,N/A,1.73,Not Set,Not Set,12,Snack Foods,Not Set,0
1490,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1490,Fort West Sesame Crackers,Not Set,No,24716899991,24716899991,Not Set,1.26,N/A,1.4,Not Set,Not Set,82,Snack Foods,Not Set,0
1491,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1491,Fort West Frosted Cookies,Not Set,No,76628169417,76628169417,Not Set,2.322,N/A,2.58,Not Set,Not Set,45,Snack Foods,Not Set,0
1492,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1492,Fort West Dried Apples,Not Set,No,51633854508,51633854508,Not Set,1.368,N/A,1.52,Not Set,Not Set,109,Snack Foods,Not Set,0
1493,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1493,Fort West Apple Fruit Roll,Not Set,No,72782890200,72782890200,Not Set,3.564,N/A,3.96,Not Set,Not Set,109,Snack Foods,Not Set,0
1494,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1494,Fort West Strawberry Fruit Roll,Not Set,No,47741368412,47741368412,Not Set,1.512,N/A,1.68,Not Set,Not Set,109,Snack Foods,Not Set,0
