PRODUCT_CATEGORY_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_UNIT_PRICE,PRODUCT_UNIT_COST,PRODUCT_CATEGORY_NAME
38,1508,Gulf Coast Mints                                            ,40369606614,40369606614,3.54,3.186,Candy                         
36,1509,Gulf Coast White Chocolate Bar                              ,61518642306,61518642306,2.98,2.682,Candy                         
5,1510,Jardon Ravioli                                              ,95762093663,95762093663,0.96,0.864,Starchy Foods                 
5,1511,Jardon Manicotti                                            ,49561676383,49561676383,1.2,1.08,Starchy Foods                 
5,1512,Jardon Spaghetti                                            ,53042894005,53042894005,0.54,0.486,Starchy Foods                 
57,1513,Jardon Thai Rice                                            ,78765332102,78765332102,1.9,1.71,Starchy Foods                 
57,1514,Jardon Rice Medly                                           ,51484315991,51484315991,0.58,0.522,Starchy Foods                 
43,1515,Top Measure Imported Beer                                   ,70346650481,70346650481,1.1,0.99,Beer and Wine                 
44,1516,Top Measure Light Wine                                      ,78401270508,78401270508,3.36,3.024,Beer and Wine                 
44,1517,Top Measure Chardonnay Wine                                 ,66501371264,66501371264,0.58,0.522,Beer and Wine                 
44,1518,Top Measure Chablis Wine                                    ,43793757557,43793757557,3.52,3.168,Beer and Wine                 
44,1519,Top Measure Merlot Wine                                     ,67229494452,67229494452,0.81,0.729,Beer and Wine                 
44,1520,Top Measure Chardonnay                                      ,92542605996,92542605996,2.31,2.079,Beer and Wine                 
44,1521,Top Measure White Zinfandel Wine                            ,19118239283,19118239283,0.7,0.63,Beer and Wine                 
43,1522,Top Measure Light Beer                                      ,24886158108,24886158108,1.14,1.026,Beer and Wine                 
27,1523,Modell Pumpernickel Bread                                   ,76797427535,76797427535,1.56,1.404,Bread                         
27,1524,Modell White Bread                                          ,51803112626,51803112626,1.26,1.134,Bread                         
27,1525,Modell Rye Bread                                            ,72952148318,72952148318,3.93,3.537,Bread                         
26,1526,Modell English Muffins                                      ,17195599675,17195599675,1.65,1.485,Bread                         
26,1527,Modell Cranberry Muffins                                    ,97582401633,97582401633,3.46,3.114,Bread                         
26,1528,Modell Muffins                                              ,77161489129,77161489129,2.44,2.196,Bread                         
25,1529,Modell Bagels                                               ,67764756083,67764756083,3.27,2.943,Bread                         
26,1530,Modell Blueberry Muffins                                    ,40483739972,40483739972,1.27,1.143,Bread                         
27,1531,Modell Wheat Bread                                          ,35443944334,35443944334,0.51,0.459,Bread                         
49,1532,CDR Sesame Oil                                              ,67400694489,67400694489,1.39,1.251,Baking Goods                  
53,1533,CDR Chunky Peanut Butter                                    ,31598665118,31598665118,2.5,2.25,Jams and Jellies              
51,1534,CDR Hot Chocolate                                           ,32793181538,32793181538,2.78,2.502,Hot Beverages                 
50,1535,CDR Brown Sugar                                             ,56228918433,56228918433,2.92,2.628,Baking Goods                  
50,1536,CDR White Sugar                                             ,92759070992,92759070992,1.33,1.197,Baking Goods                  
90,1537,CDR French Roast Coffee                                     ,19334704279,19334704279,2.73,2.457,Hot Beverages                 
90,1538,CDR Decaf Coffee                                            ,13621910214,13621910214,3.4,3.06,Hot Beverages                 
90,1539,CDR Regular Coffee                                          ,65533179640,65533179640,3.58,3.222,Hot Beverages                 
49,1540,CDR Vegetable Oil                                           ,40538864731,40538864731,3.52,3.168,Baking Goods                  
49,1541,CDR Corn Oil                                                ,61687900424,61687900424,2.95,2.655,Baking Goods                  
48,1542,CDR Tomato Sauce                                            ,95931351780,95931351780,0.95,0.855,Baking Goods                  
49,1543,CDR Canola Oil                                              ,86318153738,86318153738,2.48,2.232,Baking Goods                  
33,1544,CDR Grape Preserves                                         ,65897241234,65897241234,1.46,1.314,Jams and Jellies              
90,1545,CDR Columbian Coffee                                        ,25521809458,25521809458,2.29,2.061,Hot Beverages                 
31,1546,CDR Strawberry Jelly                                        ,88240793347,88240793347,0.61,0.549,Jams and Jellies              
4,1547,CDR Pepper                                                  ,48081826567,48081826567,2.38,2.142,Baking Goods                  
33,1548,CDR Low Fat Apple Butter                                    ,80038576722,80038576722,0.67,0.603,Jams and Jellies              
4,1549,CDR Salt                                                    ,44236547350,44236547350,1.52,1.368,Baking Goods                  
33,1550,CDR Apple Butter                                            ,45431063771,45431063771,1.81,1.629,Jams and Jellies              
4,1551,CDR Oregano                                                 ,68866800665,68866800665,1.16,1.044,Baking Goods                  
31,1552,CDR Apple Jelly                                             ,15396953225,15396953225,2.7,2.43,Jams and Jellies              
32,1553,CDR Grape Jam                                               ,31972586512,31972586512,1.86,1.674,Jams and Jellies              
32,1554,CDR Apple Jam                                               ,37740505337,37740505337,2.54,2.286,Jams and Jellies              
